Region,Year,NACE_Code,Sector_Name,GVA_Value,Employment_Value,Productivity,GVA_Share,Employment_Share
Riyadh,2030,B-E,Industry,154.42540022294165,791.5752784909398,195.0861837390102,0.0005732507090599794,0.1576795534019657
Riyadh,2030,F,Construction,154.44477312981516,917.8701315461276,168.26429777125122,0.0005733226242538904,0.18283713041052665
Riyadh,2030,G-I,"Wholesale, retail, transport, accommodation and food",127.05261464104179,1013.6561060306719,125.34094540066563,0.0005732554629198284,0.20191742522176476
Riyadh,2030,J,Information and communication,54.34922069165165,175.86251951492338,309.04379649263285,0.0005730894094685182,0.03503131577090427
Riyadh,2030,K,Financial and insurance activities,55.747305997205736,260.3690427783562,214.10881033449755,0.0005707260805300731,0.05186477584703703
Riyadh,2030,L,Real estate activities,55.94399255253349,261.2876717456578,214.1088103344975,0.0005727397051314268,0.05204776413538072
Riyadh,2030,M_N,"Professional, scientific, technical, administration and support",55.99637382686658,234.0916407152319,239.20706290826132,0.0005732759706757169,0.0466303917846945
Riyadh,2030,O-Q,"Public administration, defence, education, health and social work",139.10000275073128,472.3487324163505,294.48581779641984,0.0005728563405259459,0.0940905296074721
Riyadh,2030,R-U,Other services,72.57603248605774,835.3489309413599,86.8810981828532,0.000572375214798796,0.16639914098473294
Riyadh,2031,A,Agriculture,22.724428796045984,74.5909991152404,304.65376607890136,0.0007128139023078807,0.011343276882540694
Riyadh,2031,B-E,Industry,207.6614211869535,1050.5351664219927,197.67203214550682,0.0007350982077792352,0.15975803258996507
Riyadh,2031,F,Construction,207.6963834973424,1218.1990129015705,170.4946246858633,0.0007352219704481017,0.18525517643263362
Riyadh,2031,G-I,"Wholesale, retail, transport, accommodation and food",168.65556900723394,1319.4240792758014,127.82514102653388,0.000735106388620824,0.20064877578049187
Riyadh,2031,J,Information and communication,72.37891622618812,232.1145649895998,311.8241038834903,0.0007348206573808107,0.03529835784984889
Riyadh,2031,K,Financial and insurance activities,74.03679518848355,337.9278570612551,219.09053557269513,0.0007307601608763535,0.05138970243644654
Riyadh,2031,L,Real estate activities,74.38723677491804,339.5273857014058,219.09053557269516,0.000734219099765168,0.05163294755264014
Riyadh,2031,M_N,"Professional, scientific, technical, administration and support",74.48070783922627,304.28512203516243,244.77275570055463,0.0007351416806226629,0.04627355084961323
Riyadh,2031,O-Q,"Public administration, defence, education, health and social work",182.05265721211012,615.8945909040135,295.5906090113443,0.0007344197068177606,0.09366093708290234
Riyadh,2031,R-U,Other services,96.05027661563898,1083.290553691556,88.66529509403188,0.0007335923744467636,0.16473924254291752
Riyadh,2032,A,Agriculture,29.372450548183643,96.43414973046707,304.585570882094,0.0009047766046873081,0.011219821181527053
Riyadh,2032,B-E,Industry,277.83808202600585,1385.6718934080457,200.50784269186983,0.0009422898813735734,0.16121872701485981
Riyadh,2032,F,Construction,277.9001232882903,1606.911322662982,172.94054710359046,0.0009425002947670577,0.1869592643813572
Riyadh,2032,G-I,"Wholesale, retail, transport, accommodation and food",222.8435856167175,1717.014137981068,129.78552749643964,0.0009423037892050676,0.19976939339586475
Riyadh,2032,J,Information and communication,95.74259013448275,304.4658873256435,314.4608119335242,0.0009418180919254391,0.03542368363506635
Riyadh,2032,K,Financial and insurance activities,97.83373257043263,438.12651553941026,223.30018636279573,0.0009349291868452269,0.050974692813459496
Riyadh,2032,L,Real estate activities,98.44764713979333,440.8757947915255,223.30018636279573,0.0009407959429634363,0.05129456312571953
Riyadh,2032,M_N,"Professional, scientific, technical, administration and support",98.61171109520238,395.27554751712,249.47586997126695,0.0009423637884947387,0.045989112497677086
Riyadh,2032,O-Q,"Public administration, defence, education, health and social work",237.81264496594343,804.055515997095,295.7664492495101,0.0009411367479159696,0.09354942346380946
Riyadh,2032,R-U,Other services,126.70481173342196,1406.1502218418414,90.10759289107679,0.0009397316098906293,0.16360131849065918
Riyadh,2033,A,Agriculture,37.816222273090695,124.60607412550782,303.48618667658855,0.0011449001071170035,0.011102976518356834
Riyadh,2033,B-E,Industry,369.8054089971534,1817.381637180112,203.4825275174186,0.0012073047364867535,0.1619370948335898
Riyadh,2033,F,Construction,369.91397608788486,2107.6968789910215,175.50625034135217,0.0012076591757666497,0.18780552328195682
Riyadh,2033,G-I,"Wholesale, retail, transport, accommodation and food",293.5025629122588,2236.201149401161,131.25051965511096,0.0012073281625541443,0.19925584708748212
Riyadh,2033,J,Information and communication,126.22582028014321,399.68237449419377,315.8153282087672,0.0012065101928314616,0.0356135449251082
Riyadh,2033,K,Financial and insurance activities,129.02029407307447,569.9331625295215,226.3779378979223,0.001194936987698788,0.05078367619723238
Riyadh,2033,L,Real estate activities,130.08410961622857,574.6324523677115,226.37793789792227,0.0012047896434359058,0.05120240461872027
Riyadh,2033,M_N,"Professional, scientific, technical, administration and support",130.36911192429662,515.4673325307891,252.91440154747266,0.0012074292266265716,0.0459305192723169
Riyadh,2033,O-Q,"Public administration, defence, education, health and social work",310.3123127962312,1050.8501806638214,295.2964356919148,0.0012053631786307307,0.09363560293593268
Riyadh,2033,R-U,Other services,166.59170867485196,1826.3117636086288,91.21756317534835,0.0012029993340197268,0.162732810329304
Riyadh,2034,A,Agriculture,48.47058084502576,160.67354012060122,301.671207397583,0.0014431940340266286,0.010987225862397717
Riyadh,2034,B-E,Industry,489.58262610986515,2368.904445709164,206.67048305669496,0.0015459125679316752,0.16199112916730615
Riyadh,2034,F,Construction,489.77032633959084,2747.5686365495226,178.25590226370426,0.0015465052526567077,0.18788505661573512
Riyadh,2034,G-I,"Wholesale, retail, transport, accommodation and food",385.51274793078755,2911.4058792221176,132.4146353767035,0.001545951737146318,0.1990886237280618
Riyadh,2034,J,Information and communication,165.94496691464903,524.4275988355137,316.4306517870688,0.0015445843379763705,0.03586156421620973
Riyadh,2034,K,Financial and insurance activities,169.63214782463817,742.2506588476975,228.53755103159162,0.0015252979536284435,0.0507568055645742
Riyadh,2034,L,Real estate activities,171.45736591663723,750.2371717151027,228.53755103159162,0.0015417099454375068,0.05130294166552313
Riyadh,2034,M_N,"Professional, scientific, technical, administration and support",171.94789961221724,673.4414533948031,255.32716874708524,0.0015461207251844418,0.04605147398878636
Riyadh,2034,O-Q,"Public administration, defence, education, health and social work",404.3850717095858,1374.086338696093,294.29378658499553,0.0015426678293419302,0.09396318115824814
Riyadh,2034,R-U,Other services,218.39468992096516,2370.671991840457,92.1235374073896,0.0015387216668830736,0.16211199803315765
Riyadh,2035,A,Agriculture,61.6985499695306,205.95335460887821,299.57535815185463,0.0018105782503513575,0.01083891864425838
Riyadh,2035,B-E,Industry,645.6156088297893,3077.87651646771,209.76007496581525,0.0019779505172916804,0.16198256747224055
Riyadh,2035,F,Construction,645.9371263875535,3570.2773385678847,180.9207143125337,0.001978935539665676,0.1878966510823148
Riyadh,2035,G-I,"Wholesale, retail, transport, accommodation and food",504.1445523391056,3779.8295861437505,133.3775877587759,0.0019780156082639514,0.19892497236171183
Riyadh,2035,J,Information and communication,217.26109324485904,685.819098045137,316.7906724442953,0.0019757438625012417,0.036093305799785494
Riyadh,2035,K,Financial and insurance activities,222.2042143750454,963.8025461135884,230.54951999354614,0.0019438295898706304,0.05072302612546978
Riyadh,2035,L,Real estate activities,225.3069757349852,977.2606585400496,230.5495199935461,0.0019709723664319174,0.05143130002551242
Riyadh,2035,M_N,"Professional, scientific, technical, administration and support",226.14420985980382,877.974272922749,257.5749846370518,0.0019782964420352947,0.046206053472805896
Riyadh,2035,O-Q,"Public administration, defence, education, health and social work",525.393233949172,1794.4940002106525,292.78071360923855,0.0019725618665510244,0.09444067814690783
Riyadh,2035,R-U,Other services,284.8949963647181,3067.9950780800928,92.86031728023545,0.001966017432681995,0.1614625268689931
Riyadh,2036,A,Agriculture,77.92005208969098,261.9896338391075,297.41654640253086,0.002258294330725447,0.010637987287006774
Riyadh,2036,B-E,Industry,848.339285995311,3989.2323412575947,212.65727674509785,0.0025282245059389096,0.16198122921640526
Riyadh,2036,F,Construction,848.8856326943832,4628.107851092616,183.41958744413787,0.0025298527307967417,0.18792252106071805
Riyadh,2036,G-I,"Wholesale, retail, transport, accommodation and food",656.8222451707062,4894.421101114491,134.19814756461057,0.0025283320855211933,0.1987360671029022
Riyadh,2036,J,Information and communication,283.47446163091985,894.7634044158589,316.8149929153445,0.002524578668023797,0.036331520379544006
Riyadh,2036,K,Financial and insurance activities,289.9342683890349,1249.2009397427666,232.09578152313725,0.0024721150560561363,0.05072331878619849
Riyadh,2036,L,Real estate activities,295.1636652347058,1271.7321413499337,232.0957815231373,0.002516703337214157,0.05163818947304874
Riyadh,2036,M_N,"Professional, scientific, technical, administration and support",296.5819457204174,1143.768160653762,259.30250196062053,0.0025287962593855155,0.04644226175677642
Riyadh,2036,O-Q,"Public administration, defence, education, health and social work",680.3919875858596,2336.3993487838798,291.21390910334344,0.0025193255636644834,0.09486858775869529
Riyadh,2036,R-U,Other services,370.00657448146023,3958.129666155484,93.48015494420277,0.0025085370064089284,0.16071831717870474
Riyadh,2037,A,Agriculture,97.54163791121978,330.4228297221884,295.2024773628095,0.0027969273287446923,0.010369060430492325
Riyadh,2037,B-E,Industry,1110.5592782998713,5170.16569409994,214.8014868396216,0.003227516204433918,0.16224593368095777
Riyadh,2037,F,Construction,1111.4806434361353,5999.280338411926,185.26899573597123,0.003230193883118522,0.18826453493168066
Riyadh,2037,G-I,"Wholesale, retail, transport, accommodation and food",852.661782264254,6321.90493729326,134.87418598061416,0.003227693092568209,0.19838887762609
Riyadh,2037,J,Information and communication,368.6402894966899,1166.5081053386068,316.0203412300193,0.0032215240836061913,0.0366064083619307
Riyadh,2037,K,Financial and insurance activities,376.62262213663325,1615.9532229630881,233.06529965393443,0.0031358450589535646,0.05071052940210297
Riyadh,2037,L,Real estate activities,385.3603720646282,1653.4437886584928,233.0652996539344,0.0032085975393612194,0.05188702783471987
Riyadh,2037,M_N,"Professional, scientific, technical, administration and support",387.74546497543867,1489.119837567932,260.3856688986927,0.003228456361906395,0.04673034728553423
Riyadh,2037,O-Q,"Public administration, defence, education, health and social work",878.2642773446664,3030.4391458619766,289.8141936108251,0.00321289908110446,0.09509877589509153
Riyadh,2037,R-U,Other services,478.45271021513224,5088.988740108048,94.01724677523532,0.0031952177869018668,0.15969850455139994
Riyadh,2038,A,Agriculture,120.98700211533277,412.8358957154079,293.0631841150175,0.0034349916789128128,0.010040215259034087
Riyadh,2038,B-E,Industry,1448.9736309812863,6682.6134256031,216.82739052805792,0.004113642597391796,0.16252190757224935
Riyadh,2038,F,Construction,1450.516722697455,7756.095228391295,187.0163632581274,0.004118023441652581,0.18862910534382915
Riyadh,2038,G-I,"Wholesale, retail, transport, accommodation and food",1103.4583643914068,8143.7956680227135,135.4968136939176,0.004113931933542325,0.19805802349343937
Riyadh,2038,J,Information and communication,477.92679129646393,1516.981460583128,315.05117479336155,0.004103846582757889,0.0368931591615232
Riyadh,2038,K,Financial and insurance activities,487.1587625985512,2083.777186970998,233.78639791459213,0.0039648953559800046,0.05067769476004047
Riyadh,2038,L,Real estate activities,501.6392165369996,2145.7160083379217,233.7863979145921,0.0040827491009620045,0.052184053838475526
Riyadh,2038,M_N,"Professional, scientific, technical, administration and support",505.62399979192776,1935.8378633093866,261.1912957046644,0.004115180517237423,0.04707979382590651
Riyadh,2038,O-Q,"Public administration, defence, education, health and social work",1130.5789587806482,3919.758266787381,288.4307862452106,0.00408976436130752,0.09532896041833905
Riyadh,2038,R-U,Other services,616.3180231294473,6520.820534585803,94.51540950414996,0.004060962222423574,0.15858708632716334
Riyadh,2039,A,Agriculture,148.567062691698,510.6654355014765,290.92836985492124,0.004177135842729933,0.009649424263525684
Riyadh,2039,B-E,Industry,1884.6129129438168,8618.835056936667,218.6621394299721,0.005232461062407254,0.16285965397297772
Riyadh,2039,F,Construction,1887.1801698461577,10006.318151870577,188.59885736227255,0.005239588824127676,0.1890772361916362
Riyadh,2039,G-I,"Wholesale, retail, transport, accommodation and food",1423.5795577017914,10464.659806237265,136.0368692399626,0.005232931690263013,0.19773796153774711
Riyadh,2039,J,Information and communication,617.5428928271848,1967.8452222766327,313.81680115712516,0.00521653796152857,0.03718398018470222
Riyadh,2039,K,Financial and insurance activities,627.0728761454645,2677.409405983845,234.2088119747377,0.004992931161390133,0.05059175242616886
Riyadh,2039,L,Real estate activities,650.8581643811241,2778.9653125917703,234.2088119747377,0.005182316337072524,0.05251073100039827
Riyadh,2039,M_N,"Professional, scientific, technical, administration and support",657.470148594079,2512.657811080224,261.6632259652675,0.0052349628208726365,0.047478641714541386
Riyadh,2039,O-Q,"Public administration, defence, education, health and social work",1451.4479149513813,5056.43642789456,287.04957249027393,0.005193684749919064,0.09554533548249093
Riyadh,2039,R-U,Other services,790.9037303829859,8328.062762778776,94.96851223526198,0.0051470787936211786,0.1573652832258116
Riyadh,2040,A,Agriculture,180.30063496534987,624.1603250597462,288.8691057831832,0.005022184298900802,0.009195186654698895
Riyadh,2040,B-E,Industry,2441.8079006429216,11076.722625375147,220.44498027323516,0.006638631694410024,0.16318328476405686
Riyadh,2040,F,Construction,2446.0470819350676,12864.684325962886,190.13658011013712,0.006650156910327697,0.1895236990907499
Riyadh,2040,G-I,"Wholesale, retail, transport, accommodation and food",1830.2693546599667,13406.659517095857,136.51941800461555,0.006639392409643066,0.19750812688052768
Riyadh,2040,J,Information and communication,794.9458978016297,2543.9750511791904,312.48179789858955,0.006612915927078528,0.03747807174102368
Riyadh,2040,K,Financial and insurance activities,802.9613264089367,3423.594838239651,234.5374859899615,0.006256264628136392,0.05043671041517075
Riyadh,2040,L,Real estate activities,841.6610128397484,3588.5991072479246,234.53748598996148,0.006557792823049421,0.05286756830766494
Riyadh,2040,M_N,"Professional, scientific, technical, administration and support",852.5553488786387,3253.650181276123,262.0304277899524,0.006642675926339042,0.04793307027816135
Riyadh,2040,O-Q,"Public administration, defence, education, health and social work",1857.2291506421157,6501.882745219688,285.64482372549503,0.006576082832989931,0.09578632772523346
Riyadh,2040,R-U,Other services,1010.6637335341683,10595.098485123295,95.38974413057635,0.006501238821090631,0.1560879541427125
Riyadh,2041,A,Agriculture,215.91482603061456,752.3997960503569,286.9682144573092,0.005961431607019112,0.008680026413085566
Riyadh,2041,B-E,Industry,3149.496539879042,14165.743246673475,222.3318949832466,0.008395836438634063,0.163422459957558
Riyadh,2041,F,Construction,3156.436989522192,16460.002253668747,191.764067882716,0.008414338087795013,0.1898900758231072
Riyadh,2041,G-I,"Wholesale, retail, transport, accommodation and food",2344.640137811894,17114.71383427985,136.9955793894553,0.008397057097155231,0.19744312653163906
Riyadh,2041,J,Information and communication,1019.4984073199952,3276.1428471338145,311.1886309267374,0.008354616597235926,0.03779507463377836
Riyadh,2041,K,Financial and insurance activities,1022.2231497377668,4351.3009510200045,234.92356912204468,0.0077916536962342724,0.050198587751358374
Riyadh,2041,L,Real estate activities,1084.5267200988956,4616.50878263081,234.92356912204468,0.008266547895624508,0.05325814597482295
Riyadh,2041,M_N,"Professional, scientific, technical, administration and support",1102.3401777572199,4200.002860334116,262.4617683402071,0.008402326754909588,0.04845314413176038
Riyadh,2041,O-Q,"Public administration, defence, education, health and social work",2366.7589829644066,8328.392873921883,284.17955526272954,0.008295725891975659,0.09608012987733087
Riyadh,2041,R-U,Other services,1285.3082634709815,13416.532936560121,95.80032856092872,0.008176599308947135,0.15477922890555929
Riyadh,2042,A,Agriculture,254.78172677205868,893.6654426023381,285.09743649719604,0.006977748117326013,0.00811180295381401
Riyadh,2042,B-E,Industry,4040.6832655736143,18019.166418514018,224.24362879638892,0.010576016043442315,0.16356000848967572
Riyadh,2042,F,Construction,4051.9342064432503,20949.65174627381,193.4129624452561,0.010605464065799049,0.1901600294870282
Riyadh,2042,G-I,"Wholesale, retail, transport, accommodation and food",2991.3824819738275,21768.167890452747,137.42003906933348,0.010577957845186671,0.19758970211346505
Riyadh,2042,J,Information and communication,1302.2343268628238,4204.0243833827935,309.75898522619246,0.010510531254227356,0.038159937472490385
Riyadh,2042,K,Financial and insurance activities,1292.5749442039782,5493.760430944791,235.28054425585634,0.00963276832470331,0.049866874074837246
Riyadh,2042,L,Real estate activities,1391.6592583566098,5914.893059934641,235.28054425585634,0.01037118294980825,0.053689495764045206
Riyadh,2042,M_N,"Professional, scientific, technical, administration and support",1420.530475686597,5404.121181475247,262.86058879582947,0.010586342425890464,0.04905321843374262
Riyadh,2042,O-Q,"Public administration, defence, education, health and social work",3000.721461617321,10618.279663254949,282.59958833081566,0.010417265526819644,0.09638214507433095
Riyadh,2042,R-U,Other services,1625.4490963142528,16902.804163324163,96.164463636227,0.010229647815420365,0.15342678613657068
Riyadh,2043,A,Agriculture,295.97769927250414,1044.7628825314002,283.2965299794794,0.0080460316421123,0.007506359282278566
Riyadh,2043,B-E,Industry,5153.259697452731,22771.80507292229,226.300009197796,0.013257044292330574,0.16360970823274912
Riyadh,2043,F,Construction,5171.293521505339,26494.098897637767,195.18661651732626,0.01330343729758581,0.19035345580427662
Riyadh,2043,G-I,"Wholesale, retail, transport, accommodation and food",3796.520187707309,27551.90500913842,137.79519733564987,0.013260101409486656,0.19795352741543026
Riyadh,2043,J,Information and communication,1654.3884220028992,5367.096073570254,308.2464705913828,0.013154114860007159,0.03856123920971521
Riyadh,2043,K,Financial and insurance activities,1620.4105727644842,6877.569221353055,235.6080354282052,0.011805229358755871,0.049413609946719436
Riyadh,2043,L,Real estate activities,1775.6453850370538,7536.43814316397,235.6080354282052,0.012936166538593346,0.05414741790423136
Riyadh,2043,M_N,"Professional, scientific, technical, administration and support",1821.9217392425123,6921.498986466677,263.2264691224894,0.013273305153006636,0.049729234291384115
Riyadh,2043,O-Q,"Public administration, defence, education, health and social work",3781.0729664175806,13460.529580213792,280.90075831604287,0.013008080151131574,0.09671052910494862
Riyadh,2043,R-U,Other services,2041.4973583701965,21157.999342884064,96.48820407288652,0.012716290005102696,0.15201491880826679
Riyadh,2044,A,Agriculture,338.35244796135055,1201.874101557555,281.52070797004995,0.009135258846067359,0.0068825391831866395
Riyadh,2044,B-E,Industry,6526.144185175995,28568.454416380475,228.4388259182148,0.01651817056108904,0.16359742394732363
Riyadh,2044,F,Construction,6554.667878383808,33267.12786928617,197.03137295586603,0.016590366212314314,0.19050440539131447
Riyadh,2044,G-I,"Wholesale, retail, transport, accommodation and food",4788.148438491187,34668.64722534867,138.1117759619486,0.01652292411661754,0.19853021431056322
Riyadh,2044,J,Information and communication,2087.9627360441177,6810.017911658147,306.6016511453972,0.016358440640200863,0.03899760803103181
